page,project,url,wikilink
২০২০ আসামে করোনাভাইরাসের বৈশ্বিক মহামারী,bn.wikipedia,https://bn.wikipedia.org/wiki/%E0%A7%A8%E0%A7%A6%E0%A7%A8%E0%A7%A6_%E0%A6%86%E0%A6%B8%E0%A6%BE%E0%A6%AE%E0%A7%87_%E0%A6%95%E0%A6%B0%E0%A7%8B%E0%A6%A8%E0%A6%BE%E0%A6%AD%E0%A6%BE%E0%A6%87%E0%A6%B0%E0%A6%BE%E0%A6%B8%E0%A7%87%E0%A6%B0_%E0%A6%AC%E0%A7%88%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%BF%E0%A6%95_%E0%A6%AE%E0%A6%B9%E0%A6%BE%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A7%80,[[bn:২০২০ আসামে করোনাভাইরাসের বৈশ্বিক মহামারী
COVID-19 pandemic in Assam,en.wikipedia,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Assam,[[en:COVID-19 pandemic in Assam
ಅಸ್ಸಾಂನಲ್ಲಿ ೨೦೨೦ ಕೊರೋನಾವೈರಸ್ ಸಾಂಕ್ರಾಮಿಕ,kn.wikipedia,https://kn.wikipedia.org/wiki/%E0%B2%85%E0%B2%B8%E0%B3%8D%E0%B2%B8%E0%B2%BE%E0%B2%82%E0%B2%A8%E0%B2%B2%E0%B3%8D%E0%B2%B2%E0%B2%BF_%E0%B3%A8%E0%B3%A6%E0%B3%A8%E0%B3%A6_%E0%B2%95%E0%B3%8A%E0%B2%B0%E0%B3%8B%E0%B2%A8%E0%B2%BE%E0%B2%B5%E0%B3%88%E0%B2%B0%E0%B2%B8%E0%B3%8D_%E0%B2%B8%E0%B2%BE%E0%B2%82%E0%B2%95%E0%B3%8D%E0%B2%B0%E0%B2%BE%E0%B2%AE%E0%B2%BF%E0%B2%95,[[kn:ಅಸ್ಸಾಂನಲ್ಲಿ ೨೦೨೦ ಕೊರೋನಾವೈರಸ್ ಸಾಂಕ್ರಾಮಿಕ
Pandemia de enfermedad por coronavirus de 2020 en Guayana Esequiba,es.wikipedia,https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Guayana_Esequiba,[[es:Pandemia de enfermedad por coronavirus de 2020 en Guayana Esequiba
جائحة فيروس كورونا في السفن السياحية 2020,ar.wikipedia,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D8%B3%D9%81%D9%86_%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AD%D9%8A%D8%A9_2020,[[ar:جائحة فيروس كورونا في السفن السياحية 2020
Schiffe unter Quarantäne in der COVID-19-Pandemie,de.wikipedia,https://de.wikipedia.org/wiki/Schiffe_unter_Quarant%C3%A4ne_in_der_COVID-19-Pandemie,[[de:Schiffe unter Quarantäne in der COVID-19-Pandemie
COVID-19 pandemic on cruise ships,en.wikipedia,https://en.wikipedia.org/wiki/COVID-19_pandemic_on_cruise_ships,[[en:COVID-19 pandemic on cruise ships
دنیاگیری کروناویروس در کشتی‌های تفریحی,fa.wikipedia,https://fa.wikipedia.org/wiki/%D8%AF%D9%86%DB%8C%D8%A7%DA%AF%DB%8C%D8%B1%DB%8C_%DA%A9%D8%B1%D9%88%D9%86%D8%A7%D9%88%DB%8C%D8%B1%D9%88%D8%B3_%D8%AF%D8%B1_%DA%A9%D8%B4%D8%AA%DB%8C%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%AA%D9%81%D8%B1%DB%8C%D8%AD%DB%8C,[[fa:دنیاگیری کروناویروس در کشتی‌های تفریحی
Pandemi koronavirus di kapal pesiar,id.wikipedia,https://id.wikipedia.org/wiki/Pandemi_koronavirus_di_kapal_pesiar,[[id:Pandemi koronavirus di kapal pesiar
Pandemia di COVID-19 del 2019-2020 sulle navi da crociera,it.wikipedia,https://it.wikipedia.org/wiki/Pandemia_di_COVID-19_del_2019-2020_sulle_navi_da_crociera,[[it:Pandemia di COVID-19 del 2019-2020 sulle navi da crociera
クルーズ客船における2019年コロナウイルス感染症の流行状況,ja.wikipedia,https://ja.wikipedia.org/wiki/%E3%82%AF%E3%83%AB%E3%83%BC%E3%82%BA%E5%AE%A2%E8%88%B9%E3%81%AB%E3%81%8A%E3%81%91%E3%82%8B2019%E5%B9%B4%E3%82%B3%E3%83%AD%E3%83%8A%E3%82%A6%E3%82%A4%E3%83%AB%E3%82%B9%E6%84%9F%E6%9F%93%E7%97%87%E3%81%AE%E6%B5%81%E8%A1%8C%E7%8A%B6%E6%B3%81,[[ja:クルーズ客船における2019年コロナウイルス感染症の流行状況
코로나바이러스감염증-19의 유람선 감염,ko.wikipedia,https://ko.wikipedia.org/wiki/%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19%EC%9D%98_%EC%9C%A0%EB%9E%8C%EC%84%A0_%EA%B0%90%EC%97%BC,[[ko:코로나바이러스감염증-19의 유람선 감염
Pandemik COVID-19 di kapal pelayaran,ms.wikipedia,https://ms.wikipedia.org/wiki/Pandemik_COVID-19_di_kapal_pelayaran,[[ms:Pandemik COVID-19 di kapal pelayaran
Coronacrisis in het cruisetoerisme,nl.wikipedia,https://nl.wikipedia.org/wiki/Coronacrisis_in_het_cruisetoerisme,[[nl:Coronacrisis in het cruisetoerisme
Pandemia de COVID-19 em navios de cruzeiro,pt.wikipedia,https://pt.wikipedia.org/wiki/Pandemia_de_COVID-19_em_navios_de_cruzeiro,[[pt:Pandemia de COVID-19 em navios de cruzeiro
Đại dịch COVID-19 trên tàu du lịch,vi.wikipedia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_tr%C3%AAn_t%C3%A0u_du_l%E1%BB%8Bch,[[vi:Đại dịch COVID-19 trên tàu du lịch
2019冠狀病毒病國際郵輪疫情,zh.wikipedia,https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8B%80%E7%97%85%E6%AF%92%E7%97%85%E5%9C%8B%E9%9A%9B%E9%83%B5%E8%BC%AA%E7%96%AB%E6%83%85,[[zh:2019冠狀病毒病國際郵輪疫情
وباء فايروس كورونا في القارة القطبية الجنوبية 2020,ar.wikipedia,https://ar.wikipedia.org/wiki/%D9%88%D8%A8%D8%A7%D8%A1_%D9%81%D8%A7%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A7%D9%84%D9%82%D8%A7%D8%B1%D8%A9_%D8%A7%D9%84%D9%82%D8%B7%D8%A8%D9%8A%D8%A9_%D8%A7%D9%84%D8%AC%D9%86%D9%88%D8%A8%D9%8A%D8%A9_2020,[[ar:وباء فايروس كورونا في القارة القطبية الجنوبية 2020
Antarktidada koronavirus pandemiyası 2020,az.wikipedia,https://az.wikipedia.org/wiki/Antarktidada_koronavirus_pandemiyas%C4%B1_2020,[[az:Antarktidada koronavirus pandemiyası 2020
COVID-19 pandemic in Antarctica,en.wikipedia,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Antarctica,[[en:COVID-19 pandemic in Antarctica
Pandemia de enfermedad por coronavirus de 2020 en Antártida,es.wikipedia,https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Ant%C3%A1rtida,[[es:Pandemia de enfermedad por coronavirus de 2020 en Antártida
התפרצות נגיף הקורונה באנטארקטיקה,he.wikipedia,https://he.wikipedia.org/wiki/%D7%94%D7%AA%D7%A4%D7%A8%D7%A6%D7%95%D7%AA_%D7%A0%D7%92%D7%99%D7%A3_%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94_%D7%91%D7%90%D7%A0%D7%98%D7%90%D7%A8%D7%A7%D7%98%D7%99%D7%A7%D7%94,[[he:התפרצות נגיף הקורונה באנטארקטיקה
Pandemija koronavirusa na Antarktici 2020.,hr.wikipedia,https://hr.wikipedia.org/wiki/Pandemija_koronavirusa_na_Antarktici_2020.,[[hr:Pandemija koronavirusa na Antarktici 2020.
Pandemia de COVID-19 na Antártida,pt.wikipedia,https://pt.wikipedia.org/wiki/Pandemia_de_COVID-19_na_Ant%C3%A1rtida,[[pt:Pandemia de COVID-19 na Antártida
COVID-19-Pandemie in Vanuatu,de.wikipedia,https://de.wikipedia.org/wiki/COVID-19-Pandemie_in_Vanuatu,[[de:COVID-19-Pandemie in Vanuatu
2020 coronavirus pandemic in Vanuatu,en.wikipedia,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Vanuatu,[[en:2020 coronavirus pandemic in Vanuatu
COVID-19 pandemic in New Mexico,en.wikipedia,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_New_Mexico,[[en:COVID-19 pandemic in New Mexico
جائحة فيروس كورونا في سيشل 2020,ar.wikipedia,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%B3%D9%8A%D8%B4%D9%84_2020,[[ar:جائحة فيروس كورونا في سيشل 2020
Pandèmia per coronavirus de 2020 a Seychelles,ca.wikipedia,https://ca.wikipedia.org/wiki/Pand%C3%A8mia_per_coronavirus_de_2020_a_Seychelles,[[ca:Pandèmia per coronavirus de 2020 a Seychelles
COVID-19-Pandemie auf den Seychellen,de.wikipedia,https://de.wikipedia.org/wiki/COVID-19-Pandemie_auf_den_Seychellen,[[de:COVID-19-Pandemie auf den Seychellen
COVID-19 pandemic in Seychelles,en.wikipedia,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Seychelles,[[en:COVID-19 pandemic in Seychelles
Pandémie de Covid-19 aux Seychelles,fr.wikipedia,https://fr.wikipedia.org/wiki/Pand%C3%A9mie_de_Covid-19_aux_Seychelles,[[fr:Pandémie de Covid-19 aux Seychelles
세이셸의 코로나바이러스감염증-19 범유행,ko.wikipedia,https://ko.wikipedia.org/wiki/%EC%84%B8%EC%9D%B4%EC%85%B8%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,[[ko:세이셸의 코로나바이러스감염증-19 범유행
Pandemik COVID-19 di Seychelles,ms.wikipedia,https://ms.wikipedia.org/wiki/Pandemik_COVID-19_di_Seychelles,[[ms:Pandemik COVID-19 di Seychelles
ਸੇਸ਼ੇਲਜ਼ ਵਿੱਚ ਕੋਰੋਨਾਵਾਇਰਸ ਮਹਾਮਾਰੀ 2020,pa.wikipedia,https://pa.wikipedia.org/wiki/%E0%A8%B8%E0%A9%87%E0%A8%B8%E0%A8%BC%E0%A9%87%E0%A8%B2%E0%A8%9C%E0%A8%BC_%E0%A8%B5%E0%A8%BF%E0%A9%B1%E0%A8%9A_%E0%A8%95%E0%A9%8B%E0%A8%B0%E0%A9%8B%E0%A8%A8%E0%A8%BE%E0%A8%B5%E0%A8%BE%E0%A8%87%E0%A8%B0%E0%A8%B8_%E0%A8%AE%E0%A8%B9%E0%A8%BE%E0%A8%AE%E0%A8%BE%E0%A8%B0%E0%A9%80_2020,[[pa:ਸੇਸ਼ੇਲਜ਼ ਵਿੱਚ ਕੋਰੋਨਾਵਾਇਰਸ ਮਹਾਮਾਰੀ 2020
Pandemia de COVID-19 em Seychelles,pt.wikipedia,https://pt.wikipedia.org/wiki/Pandemia_de_COVID-19_em_Seychelles,[[pt:Pandemia de COVID-19 em Seychelles
Seyşeller'de COVID-19 pandemisi,tr.wikipedia,https://tr.wikipedia.org/wiki/Sey%C5%9Feller%27de_COVID-19_pandemisi,[[tr:Seyşeller'de COVID-19 pandemisi
Коронавірусна хвороба 2019 на Сейшельських Островах,uk.wikipedia,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D1%96%D1%80%D1%83%D1%81%D0%BD%D0%B0_%D1%85%D0%B2%D0%BE%D1%80%D0%BE%D0%B1%D0%B0_2019_%D0%BD%D0%B0_%D0%A1%D0%B5%D0%B9%D1%88%D0%B5%D0%BB%D1%8C%D1%81%D1%8C%D0%BA%D0%B8%D1%85_%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B0%D1%85,[[uk:Коронавірусна хвороба 2019 на Сейшельських Островах
Seyshell orollarida COVID-19 pandemiyasi,uz.wikipedia,https://uz.wikipedia.org/wiki/Seyshell_orollarida_COVID-19_pandemiyasi,[[uz:Seyshell orollarida COVID-19 pandemiyasi
Đại dịch COVID-19 tại Seychelles,vi.wikipedia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Seychelles,[[vi:Đại dịch COVID-19 tại Seychelles
2019冠状病毒病塞舌尔疫情,zh.wikipedia,https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%A1%9E%E8%88%8C%E5%B0%94%E7%96%AB%E6%83%85,[[zh:2019冠状病毒病塞舌尔疫情
የ2020 ኮሮናቫይረስ ወረርሽኝ በኢትዮጵያ,am.wikipedia,https://am.wikipedia.org/wiki/%E1%8B%A82020_%E1%8A%AE%E1%88%AE%E1%8A%93%E1%89%AB%E1%8B%AD%E1%88%A8%E1%88%B5_%E1%8B%88%E1%88%A8%E1%88%AD%E1%88%BD%E1%8A%9D_%E1%89%A0%E1%8A%A2%E1%89%B5%E1%8B%AE%E1%8C%B5%E1%8B%AB,[[am:የ2020 ኮሮናቫይረስ ወረርሽኝ በኢትዮጵያ
جائحة فيروس كورونا في إثيوبيا 2020,ar.wikipedia,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A5%D8%AB%D9%8A%D9%88%D8%A8%D9%8A%D8%A7_2020,[[ar:جائحة فيروس كورونا في إثيوبيا 2020
COVID-19-Pandemie in Äthiopien,de.wikipedia,https://de.wikipedia.org/wiki/COVID-19-Pandemie_in_%C3%84thiopien,[[de:COVID-19-Pandemie in Äthiopien
COVID-19 pandemic in Ethiopia,en.wikipedia,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Ethiopia,[[en:COVID-19 pandemic in Ethiopia
התפרצות נגיף הקורונה באתיופיה,he.wikipedia,https://he.wikipedia.org/wiki/%D7%94%D7%AA%D7%A4%D7%A8%D7%A6%D7%95%D7%AA_%D7%A0%D7%92%D7%99%D7%A3_%D7%94%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94_%D7%91%D7%90%D7%AA%D7%99%D7%95%D7%A4%D7%99%D7%94,[[he:התפרצות נגיף הקורונה באתיופיה
에티오피아의 코로나바이러스감염증-19 범유행,ko.wikipedia,https://ko.wikipedia.org/wiki/%EC%97%90%ED%8B%B0%EC%98%A4%ED%94%BC%EC%95%84%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,[[ko:에티오피아의 코로나바이러스감염증-19 범유행
Pandemia de COVID-19 na Etiópia,pt.wikipedia,https://pt.wikipedia.org/wiki/Pandemia_de_COVID-19_na_Eti%C3%B3pia,[[pt:Pandemia de COVID-19 na Etiópia
Etiyopya'da COVID-19 pandemisi,tr.wikipedia,https://tr.wikipedia.org/wiki/Etiyopya%27da_COVID-19_pandemisi,[[tr:Etiyopya'da COVID-19 pandemisi
Коронавірусна хвороба 2019 в Ефіопії,uk.wikipedia,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D1%96%D1%80%D1%83%D1%81%D0%BD%D0%B0_%D1%85%D0%B2%D0%BE%D1%80%D0%BE%D0%B1%D0%B0_2019_%D0%B2_%D0%95%D1%84%D1%96%D0%BE%D0%BF%D1%96%D1%97,[[uk:Коронавірусна хвороба 2019 в Ефіопії
Efiopiyada COVID-19 pandemiyasi,uz.wikipedia,https://uz.wikipedia.org/wiki/Efiopiyada_COVID-19_pandemiyasi,[[uz:Efiopiyada COVID-19 pandemiyasi
Đại dịch COVID-19 tại Ethiopia,vi.wikipedia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Ethiopia,[[vi:Đại dịch COVID-19 tại Ethiopia
2019冠状病毒病埃塞俄比亚疫情,zh.wikipedia,https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E5%9F%83%E5%A1%9E%E4%BF%84%E6%AF%94%E4%BA%9A%E7%96%AB%E6%83%85,[[zh:2019冠状病毒病埃塞俄比亚疫情
جائحة فيروس كورونا في كينيا 2020,ar.wikipedia,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D9%83%D9%8A%D9%86%D9%8A%D8%A7_2020,[[ar:جائحة فيروس كورونا في كينيا 2020
Pandèmia per coronavirus de 2020 a Kenya,ca.wikipedia,https://ca.wikipedia.org/wiki/Pand%C3%A8mia_per_coronavirus_de_2020_a_Kenya,[[ca:Pandèmia per coronavirus de 2020 a Kenya
COVID-19-Pandemie in Kenia,de.wikipedia,https://de.wikipedia.org/wiki/COVID-19-Pandemie_in_Kenia,[[de:COVID-19-Pandemie in Kenia
COVID-19 pandemic in Kenya,en.wikipedia,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Kenya,[[en:COVID-19 pandemic in Kenya
Pandémie de Covid-19 au Kenya,fr.wikipedia,https://fr.wikipedia.org/wiki/Pand%C3%A9mie_de_Covid-19_au_Kenya,[[fr:Pandémie de Covid-19 au Kenya
케냐의 코로나바이러스감염증-19 범유행,ko.wikipedia,https://ko.wikipedia.org/wiki/%EC%BC%80%EB%83%90%EC%9D%98_%EC%BD%94%EB%A1%9C%EB%82%98%EB%B0%94%EC%9D%B4%EB%9F%AC%EC%8A%A4%EA%B0%90%EC%97%BC%EC%A6%9D-19_%EB%B2%94%EC%9C%A0%ED%96%89,[[ko:케냐의 코로나바이러스감염증-19 범유행
Pandemia COVID-19 w Kenii,pl.wikipedia,https://pl.wikipedia.org/wiki/Pandemia_COVID-19_w_Kenii,[[pl:Pandemia COVID-19 w Kenii
Pandemia de COVID-19 na Quênia,pt.wikipedia,https://pt.wikipedia.org/wiki/Pandemia_de_COVID-19_na_Qu%C3%AAnia,[[pt:Pandemia de COVID-19 na Quênia
Ugonjwa wa corona Kenya 2020,sw.wikipedia,https://sw.wikipedia.org/wiki/Ugonjwa_wa_corona_Kenya_2020,[[sw:Ugonjwa wa corona Kenya 2020
Kenya'da COVID-19 pandemisi,tr.wikipedia,https://tr.wikipedia.org/wiki/Kenya%27da_COVID-19_pandemisi,[[tr:Kenya'da COVID-19 pandemisi
Коронавірусна хвороба 2019 у Кенії,uk.wikipedia,https://uk.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D1%96%D1%80%D1%83%D1%81%D0%BD%D0%B0_%D1%85%D0%B2%D0%BE%D1%80%D0%BE%D0%B1%D0%B0_2019_%D1%83_%D0%9A%D0%B5%D0%BD%D1%96%D1%97,[[uk:Коронавірусна хвороба 2019 у Кенії
Keniyada COVID-19 pandemiyasi,uz.wikipedia,https://uz.wikipedia.org/wiki/Keniyada_COVID-19_pandemiyasi,[[uz:Keniyada COVID-19 pandemiyasi
Đại dịch COVID-19 tại Kenya,vi.wikipedia,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_d%E1%BB%8Bch_COVID-19_t%E1%BA%A1i_Kenya,[[vi:Đại dịch COVID-19 tại Kenya
2019冠状病毒病肯尼亚疫情,zh.wikipedia,https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E8%82%AF%E5%B0%BC%E4%BA%9A%E7%96%AB%E6%83%85,[[zh:2019冠状病毒病肯尼亚疫情
أثر جائحة فيروس كورونا على السياحة 2019-20,ar.wikipedia,https://ar.wikipedia.org/wiki/%D8%A3%D8%AB%D8%B1_%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D8%B9%D9%84%D9%89_%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%AD%D8%A9_2019-20,[[ar:أثر جائحة فيروس كورونا على السياحة 2019-20
Impact of the COVID-19 pandemic on tourism,en.wikipedia,https://en.wikipedia.org/wiki/Impact_of_the_COVID-19_pandemic_on_tourism,[[en:Impact of the COVID-19 pandemic on tourism
قالب:بيانات جائحة فيروس كورونا 2019–20/تقارير حالة منظمة الصحة العالمية,ar.wikipedia,https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D9%84%D8%A8:%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA_%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_2019%E2%80%9320/%D8%AA%D9%82%D8%A7%D8%B1%D9%8A%D8%B1_%D8%AD%D8%A7%D9%84%D8%A9_%D9%85%D9%86%D8%B8%D9%85%D8%A9_%D8%A7%D9%84%D8%B5%D8%AD%D8%A9_%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9,[[ar:قالب:بيانات جائحة فيروس كورونا 2019–20/تقارير حالة منظمة الصحة العالمية
COVID-19-Pandemie/Statistik,de.wikipedia,https://de.wikipedia.org/wiki/COVID-19-Pandemie/Statistik,[[de:COVID-19-Pandemie/Statistik
COVID-19 pandemic cases,en.wikipedia,https://en.wikipedia.org/wiki/COVID-19_pandemic_cases,[[en:COVID-19 pandemic cases
موارد دنیاگیری کروناویروس,fa.wikipedia,https://fa.wikipedia.org/wiki/%D9%85%D9%88%D8%A7%D8%B1%D8%AF_%D8%AF%D9%86%DB%8C%D8%A7%DA%AF%DB%8C%D8%B1%DB%8C_%DA%A9%D8%B1%D9%88%D9%86%D8%A7%D9%88%DB%8C%D8%B1%D9%88%D8%B3,[[fa:موارد دنیاگیری کروناویروس
سانچہ:کورونا وائرس وبا کی معلومات/ڈبلیو ایچ او کی صورتحال رپورٹیں,ur.wikipedia,https://ur.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%DA%86%DB%81:%DA%A9%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%88%D8%A7%D8%A6%D8%B1%D8%B3_%D9%88%D8%A8%D8%A7_%DA%A9%DB%8C_%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA/%DA%88%D8%A8%D9%84%DB%8C%D9%88_%D8%A7%DB%8C%DA%86_%D8%A7%D9%88_%DA%A9%DB%8C_%D8%B5%D9%88%D8%B1%D8%AA%D8%AD%D8%A7%D9%84_%D8%B1%D9%BE%D9%88%D8%B1%D9%B9%DB%8C%DA%BA,[[ur:سانچہ:کورونا وائرس وبا کی معلومات/ڈبلیو ایچ او کی صورتحال رپورٹیں
2019冠状病毒病病例数,zh.wikipedia,https://zh.wikipedia.org/wiki/2019%E5%86%A0%E7%8A%B6%E7%97%85%E6%AF%92%E7%97%85%E7%97%85%E4%BE%8B%E6%95%B0,[[zh:2019冠状病毒病病例数
جائحة فيروس كورونا في إسبانيا 2020,ar.wikipedia,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9_%D9%81%D9%8A%D8%B1%D9%88%D8%B3_%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7_%D9%81%D9%8A_%D8%A5%D8%B3%D8%A8%D8%A7%D9%86%D9%8A%D8%A7_2020,[[ar:جائحة فيروس كورونا في إسبانيا 2020
İspaniyada koronavirus pandemiyası 2020,az.wikipedia,https://az.wikipedia.org/wiki/%C4%B0spaniyada_koronavirus_pandemiyas%C4%B1_2020,[[az:İspaniyada koronavirus pandemiyası 2020
Распаўсюджванне COVID-19 у Іспаніі,be.wikipedia,https://be.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%BF%D0%B0%D1%9E%D1%81%D1%8E%D0%B4%D0%B6%D0%B2%D0%B0%D0%BD%D0%BD%D0%B5_COVID-19_%D1%83_%D0%86%D1%81%D0%BF%D0%B0%D0%BD%D1%96%D1%96,[[be:Распаўсюджванне COVID-19 у Іспаніі
Пандемия от коронавирус в Испания (2020),bg.wikipedia,https://bg.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BD%D0%B4%D0%B5%D0%BC%D0%B8%D1%8F_%D0%BE%D1%82_%D0%BA%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81_%D0%B2_%D0%98%D1%81%D0%BF%D0%B0%D0%BD%D0%B8%D1%8F_(2020),[[bg:Пандемия от коронавирус в Испания (2020)
Pandemie covidu-19 ve Španělsku,cs.wikipedia,https://cs.wikipedia.org/wiki/Pandemie_covidu-19_ve_%C5%A0pan%C4%9Blsku,[[cs:Pandemie covidu-19 ve Španělsku
COVID-19-Pandemie in Spanien,de.wikipedia,https://de.wikipedia.org/wiki/COVID-19-Pandemie_in_Spanien,[[de:COVID-19-Pandemie in Spanien
Πανδημία του κορονοϊού στην Ισπανία το 2020,el.wikipedia,https://el.wikipedia.org/wiki/%CE%A0%CE%B1%CE%BD%CE%B4%CE%B7%CE%BC%CE%AF%CE%B1_%CF%84%CE%BF%CF%85_%CE%BA%CE%BF%CF%81%CE%BF%CE%BD%CE%BF%CF%8A%CE%BF%CF%8D_%CF%83%CF%84%CE%B7%CE%BD_%CE%99%CF%83%CF%80%CE%B1%CE%BD%CE%AF%CE%B1_%CF%84%CE%BF_2020,[[el:Πανδημία του κορονοϊού στην Ισπανία το 2020
COVID-19 pandemic in Spain,en.wikipedia,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Spain,[[en:COVID-19 pandemic in Spain
Pandemia de enfermedad por coronavirus de 2020 en España,es.wikipedia,https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2020_en_Espa%C3%B1a,[[es:Pandemia de enfermedad por coronavirus de 2020 en España
دنیاگیری کروناویروس در اسپانیا,fa.wikipedia,https://fa.wikipedia.org/wiki/%D8%AF%D9%86%DB%8C%D8%A7%DA%AF%DB%8C%D8%B1%DB%8C_%DA%A9%D8%B1%D9%88%D9%86%D8%A7%D9%88%DB%8C%D8%B1%D9%88%D8%B3_%D8%AF%D8%B1_%D8%A7%D8%B3%D9%BE%D8%A7%D9%86%DB%8C%D8%A7,[[fa:دنیاگیری کروناویروس در اسپانیا
Koronaviruspandemia Espanjassa,fi.wikipedia,https://fi.wikipedia.org/wiki/Koronaviruspandemia_Espanjassa,[[fi:Koronaviruspandemia Espanjassa
